"""Bungaku Shoujo""","From Yen Press:For Tohko Amano, a third-year high-school student and self-styled “book girl,” being the head of the literary club is more than just an extracurricular activity. It’s her bread and butter…literally! Tohko is actually a literature-gobbling demon, who can be found at all hours of the day munching on torn-out pages from all kinds of books. But for Tohko, the real delicacies are hand-written stories. To satisfy her gourmet tastes, she’s employed (rather, browbeaten) one Konoha Inoue, who scribbles away each day after school to satisfy Tohko’s appetite. But when another student comes knocking on the literary club door for advice on writing love letters, will Tohko discover a new kind of delicacy?Main story:1. Book Girl and the Suicidal Mime2. Book Girl and the Famished Spirit3. Book Girl and the Captive Fool4. Book Girl and the Corrupted Angel5. Book Girl and the Wayfarer's Lamentation6. Book Girl and the Undine Who Bore a Moonflower7-8 Book Girl and the Scribe Who Faced GodShort stories:1-4. Bungaku Shoujo to Koisuru Souwashuu (Episode)Gaiden:1. Bungaku Shoujo Minarai no, Hatsukoi2. Bungaku Shoujo Minarai no, Shoushin3. Bungaku Shoujo Minarai no, SotsugyouLast Volume:Hanjuku Sakka to Bungaku Shoujo na Henshuusha (Muse)Note: Won Kadokawa Shoten's 2007 light novel award for light novels under the mystery category.",[],2006,"[{'title': '""Bungaku Shoujo"" to Shi ni Tagari no Douke', 'type': 'Manga', 'relation': 'Spin-Off'}, {'title': '""Bungaku Shoujo"" to Koisuru Shijin', 'type': 'Manga', 'relation': 'Spin-Off'}, {'title': '""Bungaku Shoujo"" to Oishii Hanashi', 'type': 'Manga', 'relation': 'Spin-Off'}, {'title': '""Bungaku Shoujo"" to Ue Kawaku Yuurei', 'type': 'Manga', 'relation': 'Spin-Off'}]","[{'title': '""Bungaku Shoujo""', 'language': 'en'}, {'title': '""Bungaku Shoujo"" to Shi ni Tagari no Douke', 'language': 'sw'}, {'title': '""文學少女""と死にたがりの道化', 'language': 'ja'}, {'title': 'Book Girl', 'language': 'tr'}, {'title': 'Bungaku Shoujo', 'language': 'id'}, {'title': 'Cô gái văn chương', 'language': 'vi'}, {'title': 'Kitap Kız', 'language': 'tr'}, {'title': 'Literature Girl', 'language': 'ro'}, {'title': '文学少女', 'language': 'ko'}, {'title': '文學少女', 'language': 'ko'}]","{'volume': 1, 'status': 'Finale; Complete'}",https://cdn.mangaupdates.com/image/i122812.png,['TAKEOKA Miho'],['Nomura Mizuki'],"[{'publisher': 'Enterbrain', 'label': 'Famitsu Bunko'}]",[],"['Drama', 'Mystery', 'Romance', 'School Life', 'Shounen']",[]
Almighty Athlete,"Athletics, sprints, high jump, long jump he could do it all, breaking the world records was known as the “Emperor Track and Field”;In the arena of basketball with his invincible shotsIn the football stadium did not lose a game known as “the undefeated king”On the tennis court he won four Grand Slam in one year.On the track created numerous “firsts”He is the greatest Olympic champion.He has many world recordsHe is the ALMIGHTY ATHLETE",[],2015,[],"[{'title': 'Almighty Athlete', 'language': 'en'}, {'title': '全能运动员', 'language': 'ko'}]","{'volume': 0, 'status': ''}",https://cdn.mangaupdates.com/image/i243721.jpg,[],[],"[{'publisher': 'Qidian', 'label': ''}]",[],"['Action', 'Comedy', 'School Life', 'Sports']",[]
Almighty Student,"Author’s Synopsis:————————–“A single accident changed my life.”The car accident gave Xia Tian X-ray Vision like power, since then he had set foot on a different path.All kinds of adventures started to come in succession…To score full marks on an exam, to play music, to win a basketball game, to be talented in swimming, to be healthy.“Am I supposed to choose just one??”….“No! I will be an all rounder!!”The number one beauty of the school takes the initiative, the overbearing female chairman will become my intimate older sister, Cute little girls (Lolis) will want me to be their intimate older brother…",[],2015,[],"[{'title': 'Almighty Student', 'language': 'en'}, {'title': '极品全能学生', 'language': 'ko'}]","{'volume': 0, 'status': ''}",https://cdn.mangaupdates.com/image/i264815.jpg,[],['Young Master of Flower City'],"[{'publisher': 'Qidian', 'label': ''}]",[],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Harem', 'Martial Arts', 'Romance', 'School Life', 'Supernatural']",[]
Amagi Brilliant Park,"Seiya Kanie is a good looking, perfectionist boy who is forced by the mysterious Isuzu Sento to visit an amusement park named Amagi Brilliant Park, which is in serious financial trouble and about to be closed forever. The park is actually staffed by refugees from a magical realm called Maple Land, and the park is a facility for harvesting magical energy from visitors while they?re having fun. As such, the park is the only way the refugees can maintain their existence in the human realm.To save the park from closing, Seiya is hired by the owner, Latifa Fleuranza, to use his skills in entertainment to become its new manager. However, to not lose the land to a real estate agency, they have only three months left to attract 250,000 visitors, a feat that seems impossible given the park?s current situation.",[],2013,"[{'title': 'Amagi Brilliant Park', 'type': 'Manga', 'relation': 'Spin-Off'}, {'title': 'Amagi Brilliant Park - The Animation', 'type': 'Manga', 'relation': 'Alternate Story'}]","[{'title': 'Amagi Brilliant Park', 'language': 'en'}, {'title': 'Amagi Công Viên Rực Rỡ', 'language': 'vi'}, {'title': '甘城ブリリアントパーク', 'language': 'ja'}]","{'volume': 8, 'status': 'Hiatus'}",https://cdn.mangaupdates.com/image/i289803.png,['NAKAJIMA Yuka (なかじまゆか)'],['GATOU Shouji'],"[{'publisher': 'Fujimi Shobou', 'label': ''}]",[],"['Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Romance', 'Supernatural']","[{'volume_start': '', 'anime_start': 1, 'volume_end': '', 'anime_end': 2}]"
무적검역,"This novel tells the tale of Yang Ye, a ruthless yet loving young man who's driven by his desire to protect his loved ones. It's set in a world where most only value strength and gain above all else, yet Yang Ye who's shaped by his experiences during his youth proves to be unlike everyone else.If killing wasn't for the sake of showing off, then it would be meaningless.If living wasn't for the sake of showing off, then it would be no different than death.Kill! Kill to the point corpses cover the world!Show off!Show off to the point of invincibility!Yang Ye's entire family relied on him to keep them safe, but just when everything seemed to be going well, misfortune struck in droves!How will he overcome the odds and rise up to protect his loved ones?Official English Translation",[],2015,"[{'title': 'I Have a Sword', 'type': 'Novel', 'relation': 'Sequel'}, {'title': 'Invincible Sword Domain', 'type': 'Manga', 'relation': 'Spin-Off'}, {'title': 'The Venerable Swordsman', 'type': 'Novel', 'relation': 'Sequel'}]","[{'title': 'Almighty Sword Domain', 'language': 'en'}, {'title': 'Invincible Sword Domain', 'language': 'en'}, {'title': 'Invincible Sword Realm', 'language': 'en'}, {'title': '无敌剑域', 'language': 'zh-cn'}, {'title': '무적검역', 'language': 'ko'}]","{'volume': 0, 'status': ''}",https://cdn.mangaupdates.com/image/i428537.jpg,[],['On Azure Phoenix Peak'],"[{'publisher': 'Zongheng', 'label': ''}]",[],"['Action', 'Fantasy', 'Mystery', 'Shounen']",[]
Ame no Hi no Iris,"The story is centred around a cute android who initially had a happy life with her master who dearly loved her. But she was then struck by a series of misfortunes and ended up in a robot-equivalent of concentration camp. Through experiencing and witnessing the sufferings towards herself as well as the people/robots around her, she eventually gained a better appreciation of life.","[{'publisher': 'ASCII Media Works', 'label': 'Dengeki Bunko Magazine'}]",2011,[],"[{'title': 'Ame no Hi no Iris', 'language': 'en'}, {'title': 'Iris on Rainy Days', 'language': 'en'}, {'title': 'Yağmurlu Günlerde Iris', 'language': 'tr'}, {'title': '雨の日のアイリス', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i194545.png,['Hirasato'],['MATSUYAMA Takeshi'],"[{'publisher': 'ASCII Media Works', 'label': 'Dengeki Bunko'}]","[{'publisher': 'ASCII Media Works', 'label': 'Dengeki Bunko Magazine'}]","['Drama', 'Psychological', 'Romance', 'Sci-fi', 'Shounen', 'Slice of Life', 'Tragedy']",[]
Amaku Yasashii Sekai de Ikiru ni wa,"From Zenith Novels:There once lived a young man who had been given many titles throughout his life: ""Grandson of the Flame Spear Hero,"" ""Son of the Thunder Spear Hero,"" ""Son of the Saint,"" ""Heir of the Duke,"" ""Childhood Friend of the Crown Prince"", ""Fiancé of the Third Princess."" Thus was Doyle von Agnis at fifteen years old. He was born under the expectation that he would succeed and save the world.However, an encounter with an adventurer revealed to him a certain fact that shattered the very reason for his existence. Running away from the truth, Doyle began living a life of vice, using his family status to reign over all those under him. Then one day in the haze of a mysterious illness, a sudden revelation makes him face reality.Original Web Novel",[],2014,"[{'title': 'Amaku Yasashii Sekai de Ikiru ni wa', 'type': 'Manga', 'relation': 'Spin-Off'}]","[{'title': 'Amaku Yasashii Sekai de Ikiru ni wa', 'language': 'en'}, {'title': 'To Live in a Sweet and Friendly World', 'language': 'en'}, {'title': 'Жизнь в сладком и дружелюбном мире', 'language': 'ru'}, {'title': '甘く優しい世界で生きるには', 'language': 'ja'}]","{'volume': 0, 'status': ''}",https://cdn.mangaupdates.com/image/i278058.jpg,['Dabu Ryuu'],['Miki (深木)'],"[{'publisher': 'Media Factory', 'label': 'LN'}, {'publisher': 'Syosetu', 'label': 'WN'}]",[],"['Action', 'Adventure', 'Fantasy', 'Romance', 'School Life', 'Shoujo', 'Slice of Life']",[]
램프의 아미나,"What can you do with three wishes?Amina, one of the last wizards, loses her loved ones when her palace comes under attack. Trying to turn back time to save them, she gets stuck inside a lamp. 300 years later, Jakard, a military commander, wakes her up. He has three wishes before Amina returns to the lamp. What will he wish for?Original Novel:KakaoPage, Naver Series,  OnestoryOfficial Translations:English",[],2018,"[{'title': 'Amina of the Lamp', 'type': 'Manga', 'relation': 'Spin-Off'}]","[{'title': 'Amina of the Lamp', 'language': 'en'}, {'title': '램프의 아미나', 'language': 'ko'}]","{'volume': 0, 'status': ''}",https://cdn.mangaupdates.com/image/i441517.jpg,[],['cheoneeol'],"[{'publisher': ""Queen's Selection"", 'label': ''}]",[],"['Fantasy', 'Mystery', 'Romance', 'Shoujo', 'Supernatural']",[]
An Eye for News,"An unknown reporter, Se Cai receives a gaming system called, Eye for News through an accident. The system allows him to trade skills and items that furbish his reporting skills. Follow on his assignments as he exposes nationwide conspiracies, records heroic profiles, expatiates public dissent, and uncovers administrative corruption. However, his most difficult assignment of all remains the navigation between the women that occupy his life…",[],2016,[],"[{'title': 'An Eye for News', 'language': 'en'}, {'title': '超级新闻眼', 'language': 'zh-cn'}]","{'volume': 0, 'status': ''}",https://cdn.mangaupdates.com/image/i264816.jpg,[],[],"[{'publisher': 'Qidian', 'label': ''}]",[],"['Comedy', 'Drama', 'Ecchi', 'Slice of Life']",[]
Amusement Park: Baki's Tales of the Strong,"The boy asked the man and the man answered. ""I've been there, in the Korakuen Arena, fought against Hanayama Kaoru, it was amazing."" The boy asked him again but this time a question that terrified him to the core, 'Where's the amusement park?"" The man had no answer. The boy kept searching.This is a series of illustrated tales about a dark place inside the world of the Baki series, the so-called ""Amusement Park"". Come and discover by yourself why strong men fear it so much. Take a peek at the darkness itself.The Legend of the boy captured the five most dangerous death row prisoners against all odds. Mumon Katsuragi, the older brother of Katsumi Orochi.","[{'publisher': 'Akita Shoten', 'label': 'Shuukan Shounen Champion'}]",2022,"[{'title': 'Baki-Dou', 'type': 'Manga', 'relation': '2018) (Main Story'}]","[{'title': ""Amusement Park: Baki's Tales of the Strong"", 'language': 'en'}, {'title': 'Amusement Park: Baki Side Story', 'language': 'id'}, {'title': 'Yuenchi Baki Gaiden', 'language': 'sw'}, {'title': 'Yuuenchi: Baki Gaiden', 'language': 'sw'}, {'title': 'ゆうえんち バキ外伝', 'language': 'ja'}, {'title': 'ゆうえんち〜バキ外伝〜', 'language': 'ja'}, {'title': '刃牙外传 游乐园', 'language': 'zh-cn'}, {'title': '漫画 ゆうえんち-バキ外伝-', 'language': 'ja'}]","{'volume': 3, 'status': 'Ongoing'}",https://cdn.mangaupdates.com/image/i420085.jpg,['FUJITA Yuria'],"['ITAGAKI Keisuke', 'YUMEMAKURA Baku']","[{'publisher': 'Akita Shoten', 'label': ''}]","[{'publisher': 'Akita Shoten', 'label': 'Shuukan Shounen Champion'}]","['Action', 'Drama', 'Martial Arts', 'Mature', 'Shounen']",[]
An Introvert's Hookup Hiccups: This Gyaru Is Head Over Heels for Me!,"When the gorgeous Nanami Barato confesses to Yoshin Misumai, it seems too good to be true! Only, it is—and Yoshin knows it. How’s an introverted guy like him supposed to keep his cool when he knows this is all just a dare? Even more puzzling, despite her gaudy appearance, this supposed gyaru isn’t actually all that good with guys! Perhaps this is the perfect chance for this shy guy to pluck up his own courage and say yes to the guy-shy girl. So begins their new cushy life of morning meet-ups and handmade lunches. The thing is, judging by the way she’s acting, Nanami has fallen head over heels for him! From dares and dating to downright disasters, can these two first-timers figure out their feelings and maybe even fall in love—for real, this time?! (Source: J-Novel Club)",[],2021,[],"[{'title': ""An Introvert's Hookup Hiccups: This Gyaru Is Head Over Heels for Me!"", 'language': 'en'}, {'title': 'Inkya no Boku ni Batsu Game de Kokuhaku shite Kita Hazu no Gal ga, Dou Mite mo Boku ni Betabore desu', 'language': 'hr'}, {'title': 'Inkya no Boku ni Batsu Game ni Kokuhaku Shitekita Hazu no Gyaru ga, Doumitemo Boku ni Betahore Desu', 'language': 'hr'}, {'title': 'The Gal Who Was Meant to Confess to Me as a Punishment Game Has Apparently Fallen in Love With Me', 'language': 'en'}, {'title': '因懲罰遊戲才向陰角的我告白的辣妹，怎麼看都已經完全迷戀上我了', 'language': 'ko'}, {'title': '陰キャの僕に罰ゲームで告白してきたはずのギャルが、どう見ても僕にベタ惚れです', 'language': 'ja'}]","{'volume': 8, 'status': 'Ongoing'}",https://cdn.mangaupdates.com/image/i447531.jpg,['Kagachisaku'],['Yuishi'],"[{'publisher': 'HJ Bunko', 'label': ''}]",[],"['Comedy', 'Drama', 'Romance', 'School Life', 'Shounen', 'Slice of Life']",[]
An Unyielding Wind,"Qin Aofeng, a third-generation descendant of the great and prestigious family, the Qin Family, just as famous as the genius big brother Aotian but famed in Qin City as the “Good-for-nothing Seventh Young Master.”The compound is perilous, the clan is full of conflict. Before her rebirth, she dressed as a male, her birth a mystery. Because of her lacking talent, she was thought of as a worthless member of the clan. After her rebirth, she walked onto the path of a strong person, and lived on the continent like a fish in water.Until one day at the capital city of the empire, the spear of the patriarch pointed to her young uncle that she always treasured, the “young male” that had always been undistinguished stood out, and astounded everyone, becoming a peerless genius. Ever since then, countless males and females became made for … …The vast ancient forests, the deep bogs shrouded in back mist, the desolate and endless desert, the mountains and plains without any border where the magical beasts moved unhindered, this was a vast magical world.",[],2013,[],"[{'title': 'An Unyielding Wind', 'language': 'en'}, {'title': 'Aofeng', 'language': 'en'}, {'title': '傲风', 'language': 'zh-cn'}]","{'volume': 16, 'status': 'Ongoing'}",https://cdn.mangaupdates.com/image/i272492.jpg,[],[],"[{'publisher': 'Yunqi', 'label': ''}]",[],"['Action', 'Adventure', 'Fantasy', 'Gender Bender', 'Josei', 'Romance']",[]
Ancient Godly Monarch,"In the Province of the Nine Skies, far above the heavens, there exists Nine Galaxies of Astral Rivers made up of countless constellations interwoven together. For Martial Cultivators, they could form an innate link with one of the constellations, awaken their Astral Soul, and transform into a Stellar Martial Cultivator.Legend has it that, the strongest cultivators in the Province of the Nine Skies, were beings that could open an astral gate every time they advanced into a new realm. Their talent in cultivation was such that they could even establish innate links with constellations that existed in a layer higher than the Nine Layers of Heavens, eventually transforming into the heaven-defying and earth-shattering power known as the War God of the Nine Heavens.Qin Wentian is the MC of this story. How could a guy, with a broken set of meridians, successfully cultivate? There were countless Stellar Martial Cultivators, as there were countless constellations in the vast starry skies. What he wanted to be, was the brightest constellation of all, shining dazzlingly in the vast starry skies.",[],2015,"[{'title': 'Tai Gu Shen Wang', 'type': 'Manga', 'relation': 'Spin-Off'}]","[{'title': 'Ancient Godly Monarch', 'language': 'en'}, {'title': 'AGM', 'language': 'tl'}, {'title': 'Thái Cổ Thần Vương', 'language': 'vi'}, {'title': '太古神王', 'language': 'ko'}]","{'volume': 0, 'status': ''}",https://cdn.mangaupdates.com/image/i243137.jpg,[],['Jing Wu Hen'],"[{'publisher': 'Qidian', 'label': ''}]",[],"['Action', 'Adventure', 'Drama', 'Fantasy', 'Martial Arts', 'Mature', 'Psychological', 'Romance']",[]
Ancient One,"Previously one of the ten greatest Kings of martial arts, Gu Fei Yang somehow died near the mountain of Tian Dang. Fifteen years later, Gu Fei Yang was back, but he was in Li Yun Xiao’s body. Since then, Li Yun Xiao started a treacherous journey. Nine stages, ten Sage realms! The world is in turmoil once more!",[],2013,"[{'title': 'Rebirth of the Ultimate Master', 'type': 'Manga', 'relation': 'Spin-Off'}]","[{'title': 'Ancient One', 'language': 'en'}, {'title': '万古至尊', 'language': 'ko'}]","{'volume': 0, 'status': ''}",https://cdn.mangaupdates.com/image/i243710.jpg,[],['Tai Yi Sheng Shui'],"[{'publisher': 'chuangshi', 'label': ''}]",[],"['Action', 'Adventure', 'Fantasy', 'Martial Arts']",[]
Anata ni Sasageru Akai Bara,"“You can look down on me, and reject me. I’m not asking you to understand me. ――― This is my love.”Countess Rosenstein is hated for being a selfish and domineering woman. But that was all an act she put on so that her husband could freely love the person he loved and spend time with his lover.",[],2014,"[{'title': 'Anata ni Sasageru Akai Bara', 'type': 'Manga', 'relation': 'Alternate Story'}]","[{'title': 'Anata ni Sasageru Akai Bara', 'language': 'en'}, {'title': 'A Red Rose Devoted to You', 'language': 'en'}, {'title': 'A Rose Dedicated to You', 'language': 'en'}, {'title': 'Anata ni Ageru Akai Bara', 'language': 'sw'}, {'title': 'あなたに捧げる赤い薔薇（ライトノベル）', 'language': 'ja'}]","{'volume': 0, 'status': ''}",https://cdn.mangaupdates.com/image/i302095.jpg,['AOI Fuyuko'],['Jupiter'],"[{'publisher': 'Ichijinsha', 'label': ''}, {'publisher': 'Syosetu', 'label': ''}]",[],"['Drama', 'Romance', 'Shoujo']",[]
Ancient Strengthening Technique,"From Bluefire Translations:A human warrior cultivating the Ancient Strengthening Technique has transcended dimensions and arrived on Kyushu. Together with twelve ravishing beauties with looks that were unmatched in their generation, will he be able to stand on the summit of this world?Official English",[],2012,[],"[{'title': 'Ancient Strengthening Technique', 'language': 'en'}, {'title': '上古强身术', 'language': 'ko'}]","{'volume': 0, 'status': ''}",https://cdn.mangaupdates.com/image/i246603.jpg,[],['I Am Superfluous'],"[{'publisher': 'Kanshu', 'label': ''}, {'publisher': '光明日报出版社', 'label': ''}]",[],"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Martial Arts', 'Mystery', 'Romance']",[]
And So She Dreams of Another World,A self-proclaimed unpopular woman kept having a dream of her and the hero. Why is that? Was it really just a dream?Original Web Novel,[],2017,[],"[{'title': 'And So She Dreams of Another World', 'language': 'en'}, {'title': 'And So She Dreams of Another World ~The Pure and the Unwoman~', 'language': 'en'}, {'title': 'そして少女は平行世界の夢を見る ～あいつは清楚で、あたしは喪女で～', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",,[],['KOHIGASHI Nora'],"[{'publisher': 'Syosetu', 'label': ''}]",[],"['Action', 'Comedy', 'Fantasy', 'Romance']",[]
Ane,"Souma Akito, a young man, who dream of entering the woman underwear manufacturer industry for his love of female's breast by joining the tailoring club and acquiring the necessary skill to do so.However within the club there are sisters that will bring strangeness to our young man everyday life in more way then one.",[],2015,[],"[{'title': 'Ane', 'language': 'en'}, {'title': 'Ane to Imouto no Shitagi Jijou', 'language': 'it'}, {'title': ""Big Sister and Little Sisters' Underwear Situation"", 'language': 'de'}, {'title': ""The Sisters' Underwear Situation"", 'language': 'de'}, {'title': '姉', 'language': 'ko'}]","{'volume': 3, 'status': 'Ongoing'}",https://cdn.mangaupdates.com/image/i251739.png,['Kekemotsu'],['Yuzumoto Haruto'],"[{'publisher': 'Softbank Creative', 'label': ''}]",[],"['Comedy', 'Ecchi', 'Romance', 'School Life', 'Shounen']",[]
Angel Notes,"The story in Notes. takes place on Earth in the distant future, after mankind eventually killed the planet on which they lived with pollution and warfare. All natural life died, with the exception of mankind, as they were able to make use of advanced technology to artificially sustain themselves. This led to the creation of artificially enhanced humans, who were able to live on the ruined planet, and the A-Rays, creatures created with genetic engineering by combining humans and various other extinct life forms.A war breaks out between the enhanced humans and A-Rays, resulting in complete and utter devastation of what was left of Earth, as well as the near extinction of enhanced humans. The war is then interrupted by the abrupt arrival of the 8 Aristoteles, who only seek to indiscriminately destroy all remaining life on the dead planet.Note: Commonly referred to as Angel Notes.(Source: Type-Moon Wikia)",[],1999,[],"[{'title': 'Angel Notes', 'language': 'en'}, {'title': 'Notes.', 'language': 'en'}]","{'volume': 0, 'status': ''}",https://cdn.mangaupdates.com/image/i270799.jpg,[],['NASU Kinoko'],[],[],"['Doujinshi', 'Drama', 'Fantasy', 'Sci-fi', 'Supernatural', 'Tragedy']",[]
Angel Beats! - Track Zero,"The light novel is the official prequel to the anime series.It tells the story of how Yuri and Hinata meet, how they find out about ""Angel"" and the other characters and how the SSS was founded.","[{'publisher': 'ASCII Media Works', 'label': ""Dengeki G's Magazine""}]",2010,"[{'title': ""Angel Beats! - Heaven's Door"", 'type': 'Manga', 'relation': 'Alternate Story'}, {'title': 'Angel Beats! Original Manga', 'type': 'Manga', 'relation': 'Alternate Story'}]","[{'title': 'Angel Beats! - Track Zero', 'language': 'en'}, {'title': 'Angel Beats! Track Zero', 'language': 'de'}, {'title': 'نبضات الملاك! المسار صفر', 'language': 'ar'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i129266.jpg,['GotoP'],"['Key', 'MAEDA Jun', 'Na-Ga']","[{'publisher': 'ASCII Media Works', 'label': ''}]","[{'publisher': 'ASCII Media Works', 'label': ""Dengeki G's Magazine""}]","['Action', 'Adventure', 'Comedy', 'Mystery', 'Seinen', 'Supernatural']",[]
Ankoku Joshi,"At a prestigious girl’s school, a student has died. Itsumi was the most beautiful, charismatic, and popular girl at St. Mary’s Academy for Girls. She was also the president of the exclusive and tight-knit Literature Club. One week after her death, the members of her beloved club gather in her memory. But as they each testify to what happened in the days leading up to the tragic event, their accusations turn shocking—Why, and how, did Itsumi really die?","[{'publisher': 'Futabasha', 'label': 'Shousetsu Suiri'}]",2012,"[{'title': 'Ankoku Joshi', 'type': 'Manga', 'relation': 'Spin-Off'}]","[{'title': 'Ankoku Joshi', 'language': 'en'}, {'title': 'Nhành Linh Lan Hắc Ám', 'language': 'vi'}, {'title': 'The Dark Maidens', 'language': 'en'}, {'title': '暗黒女子', 'language': 'ko'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i273428.jpg,['OOTSUKI Kana'],['AKIYOSHI Rikako'],"[{'publisher': 'Futabasha', 'label': ''}]","[{'publisher': 'Futabasha', 'label': 'Shousetsu Suiri'}]","['Drama', 'Mystery', 'School Life']",[]
Ankoku Kishi-sama to Issho!,"Please, help me travel through the labyrinth to save our kingdom!”The elf girl he saved pledged as the adventurer Alba was about to turn on his heel. With the labyrinth having the rumour of granting whatever you may desire, it actually harbors the secret to ruin the kingdom. Having mistaken Alba for the legendary Dark Knight, the elf girl, the 7th princess of the kingdom, is now asking for his assistance.“Declining the request of a girl is really lame, right.”Having been given that world view by his grandfather, as well as the jet-black armor and blood-riddled greatsword, Alba agrees to help them in conquering this deep labyrinth. With the legend of the Dark Knight as its basis, another legend is about to begin!",[],2018,[],"[{'title': 'Ankoku Kishi-sama to Issho!', 'language': 'en'}, {'title': 'Together with Dark Knight-sama!', 'language': 'en'}, {'title': 'Together with the Dark Knight!', 'language': 'en'}, {'title': '暗黒騎士様といっしょ！', 'language': 'ja'}]","{'volume': 3, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i322137.jpg,['INUI Waon'],['SASAKI Sakuma'],"[{'publisher': 'Kadokawa Shoten', 'label': ''}]",[],"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Romance', 'Shounen']",[]
Ano Hi Mita Hana no Namae o Boku-tachi wa Mada Shiranai.,"The young girl appeared at the end of summer.We had been very close childhood friends, regardless of time. However, as we became high school students, the close distance we once had when we were playing pals gradually increased, setting us apart. Yet, in a bid to grant the wish of “Menma”, the young girl who was the only one unchanged, the six of them gathered once again. This is the novel written by the screenwriter, Mari OkadaFuji, of the anime aired on Fuji TV NOITAMINA. We had been very close childhood friends, regardless of time. We formed the ‘Super Peace Busters’ and had always played with each other. However, when we became high school students, we were poles apart. Jintan became a shut-in. Anaru endeavored to meet the expectations of her female friends. Yukiatsu and Tsuruko entered an elite high school. Poppo gave up studying and traveled around the world. Finally, the only one unchanged, a girl called Menma, suddenly appeared in front of Jintan, hoping he could help her to grant her wish. With this turning point she induced, the six of them gathered once again.","[{'publisher': 'Media Factory', 'label': 'Da Vinci'}]",2011,"[{'title': 'Ano Hi Mita Hana no Namae o Boku-tachi wa Mada Shiranai.', 'type': 'Manga', 'relation': 'Spin-Off'}]","[{'title': 'Ano Hi Mita Hana no Namae o Boku-tachi wa Mada Shiranai.', 'language': 'en'}, {'title': 'Ano Hana', 'language': 'tl'}, {'title': 'Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai.', 'language': 'sw'}, {'title': 'Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.', 'language': 'sw'}, {'title': 'Anohana: The Flower We Saw That Day', 'language': 'en'}, {'title': 'あの日見た花の名前を僕達はまだ知らない', 'language': 'ja'}]","{'volume': 2, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i149698.jpg,['TANAKA Masayoshi'],"['Chou Heiwa Busters', 'OKADA Mari']","[{'publisher': 'Media Factory', 'label': ''}]","[{'publisher': 'Media Factory', 'label': 'Da Vinci'}]","['Comedy', 'Drama', 'Mystery', 'Romance', 'School Life', 'Supernatural']","[{'volume_start': '', 'anime_start': 1, 'volume_end': '', 'anime_end': 2}]"
Another,"From Yen Press:In the spring of 1998, Kouichi Sakakibara transfers to Yomiyama North Middle School. In class, he develops a sense of unease as he notices that the people around him act like they’re walking on eggshells, and students and teachers alike seem frightened. As a chain of horrific deaths begin to unfold around him, he comes to discover that he has been placed in the cursed Class 3 in which the student body head count is always one more than expected. Class 3 is haunted by a vengeful spirit responsible for gruesome deaths in an effort to satisfy its spite. To stop the vicious cycle gripping his new school, Kouichi decides to get to the bottom of the curse, but is he prepared for the horror that lies ahead…?","[{'publisher': 'Kadokawa Shoten', 'label': 'Yasei Jidai'}]",2009,"[{'title': 'Another 0', 'type': 'Manga', 'relation': 'Alternate Story'}, {'title': 'Another', 'type': 'Manga', 'relation': 'Alternate Story'}, {'title': 'Another: Episode S', 'type': 'Novel', 'relation': 'Sequel'}]","[{'title': 'Another', 'language': 'en'}, {'title': 'アナザー', 'language': 'ja'}, {'title': '替身（小说）', 'language': 'zh-cn'}]","{'volume': 2, 'status': 'Complete) (2011, Bunkoban'}",https://cdn.mangaupdates.com/image/i261392.png,['AYATSUJI Yukito'],['AYATSUJI Yukito'],"[{'publisher': 'Kadokawa Shoten', 'label': ''}]","[{'publisher': 'Kadokawa Shoten', 'label': 'Yasei Jidai'}]","['Horror', 'Mystery', 'Psychological', 'School Life', 'Seinen', 'Supernatural']","[{'volume_start': '', 'anime_start': 1, 'volume_end': '', 'anime_end': 1}]"
Another 2001,"It has been three years since the ""calamity"" of 1998 that claimed the lives of many students in Yomiyama North Middle's Class 3. After Sou Hiratsuka, an acquaintance of 1998 survivor Mei Misaki, discovers that he's being placed into the cursed class, he and his peers develop a series of countermeasures to avert a new tragedy. But when Sou's classmates and their family members begin dying in a series of horrific ""accidents,"" he and Mei realize that the calamity has taken hold of their town once again. To stem the tides of death, the pair will be forced to reckon with Yomiyama's deepest mysteries...(Source: Yen Press)",[],2014,"[{'title': 'Another: Episode S', 'type': 'Novel', 'relation': 'Prequel'}]","[{'title': 'Another 2001', 'language': 'en'}, {'title': 'アナザー 2001', 'language': 'ja'}]","{'volume': 1, 'status': 'Complete'}",https://cdn.mangaupdates.com/image/i404516.jpg,[],['AYATSUJI Yukito'],"[{'publisher': 'Kadokawa Shoten', 'label': ''}]",[],['Horror'],[]
